"ensembl_gene_id","hgnc_symbol","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000166592","RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]",191.086288705682,1.11289082455837,0.201224422034084,5.53059520961062,3.1914601851629e-08,1.1960157996501e-06
"ENSG00000166670","MMP10","matrix metallopeptidase 10 [Source:HGNC Symbol;Acc:HGNC:7156]",273.824799551065,-1.26546446639376,0.236531852418354,-5.35008056401438,8.79150855851399e-08,2.79750678535683e-06
"ENSG00000166869","CHP2","calcineurin like EF-hand protein 2 [Source:HGNC Symbol;Acc:HGNC:24927]",4.64115271736441,-1.15263443494129,0.358745280796444,-3.21296055067914,0.00131374332874108,0.0076620951922331
"ENSG00000166917","MIR202HG","MIR202 host gene [Source:HGNC Symbol;Acc:HGNC:49402]",1.46444524782138,1.06675452810565,0.256394606228847,4.16059660456938,3.17417314533594e-05,0.00037130687480013
"ENSG00000167080","B4GALNT2","beta-1,4-N-acetyl-galactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:24136]",89.6253905726183,-1.07232087095396,0.275053688445054,-3.89858749764837,9.67554390962583e-05,0.00092449393550354
"ENSG00000167165","UGT1A6","UDP glucuronosyltransferase family 1 member A6 [Source:HGNC Symbol;Acc:HGNC:12538]",3.45311496345375,-3.2588731610825,0.590130639195133,-5.52229107359552,3.34607563691336e-08,1.24084698428958e-06
"ENSG00000167531","LALBA","lactalbumin alpha [Source:HGNC Symbol;Acc:HGNC:6480]",21.0755906906886,3.22943063486959,0.854076724137,3.78119499525381,0.00015607736039036,0.00135981488710307
"ENSG00000167549","CORO6","coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]",504.629246918309,1.32281071120185,0.236446446569031,5.59454680075156,2.2119879813454e-08,8.7875840252797e-07
"ENSG00000167656","LY6D","lymphocyte antigen 6 family member D [Source:HGNC Symbol;Acc:HGNC:13348]",52.6712656875901,-1.79704848150772,0.301374363500074,-5.96284455199615,2.47884221292143e-09,1.44335212552972e-07
"ENSG00000167757","KLK11","kallikrein related peptidase 11 [Source:HGNC Symbol;Acc:HGNC:6359]",1358.89574464925,1.32720712249719,0.35636912260752,3.72424836581278,0.00019589799707289,0.00163159108919894
"ENSG00000167771","RCOR2","REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]",203.978454092953,-1.57760464111126,0.16979187143726,-9.29140263168724,1.52268286692852e-20,1.80008800013986e-17
"ENSG00000167800","TBX10","T-box transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11593]",7.61659121689705,-1.21444452135975,0.368127791849889,-3.29897537824301,0.00097038422195328,0.00599092091578441
"ENSG00000167941","SOST","sclerostin [Source:HGNC Symbol;Acc:HGNC:13771]",2.47009948795363,-1.53846514670664,0.320077882107707,-4.80653376164537,1.53569559446413e-06,2.98805768235583e-05
"ENSG00000168062","BATF2","basic leucine zipper ATF-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:25163]",393.133315131942,-1.00534354758626,0.18846562266011,-5.33436036448596,9.58819380302635e-08,3.00204347226055e-06
"ENSG00000168065","SLC22A11","solute carrier family 22 member 11 [Source:HGNC Symbol;Acc:HGNC:18120]",13.3928404173143,1.25054915224076,0.196286088253144,6.37105341173222,1.87734242933881e-10,1.63479649226262e-08
"ENSG00000168124","OR1F1","olfactory receptor family 1 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8194]",0.9641786728644,-1.41744407582939,0.565843410722262,-2.50501119032228,0.0122447519272672,0.0447667059197599
"ENSG00000168333","PPDPFL","pancreatic progenitor cell differentiation and proliferation factor like [Source:HGNC Symbol;Acc:HGNC:31745]",1.18597701565994,-2.13479734288051,0.709559689807175,-3.00862263393324,0.00262434863165197,0.0134024203191526
"ENSG00000168412","MTNR1A","melatonin receptor 1A [Source:HGNC Symbol;Acc:HGNC:7463]",1.08732752338563,-1.03372458515248,0.374307267993004,-2.76170054269906,0.0057501191176055,0.0248392921067463
"ENSG00000168484","SFTPC","surfactant protein C [Source:HGNC Symbol;Acc:HGNC:10802]",1.61646733705459,-1.60442071451449,0.466220855451798,-3.44133192617415,0.00057885796467883,0.00393627451944409
"ENSG00000168497","CAVIN2","caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]",780.818093479457,1.01489242209326,0.161547938577874,6.28229880880858,3.33602853988216e-10,2.70010675099342e-08
"ENSG00000168619","ADAM18","ADAM metallopeptidase domain 18 [Source:HGNC Symbol;Acc:HGNC:196]",0.757179207049231,1.59313004415051,0.491854328342943,3.2390282088556,0.00119937710654239,0.00711853030281936
"ENSG00000168621","GDNF","glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]",30.395074247711,-1.28703905513583,0.238070210395559,-5.4061323044046,6.44002333991949e-08,2.15285510314429e-06
"ENSG00000169006","NTSR2","neurotensin receptor 2 [Source:HGNC Symbol;Acc:HGNC:8040]",2.58852475796966,-1.40564911766214,0.368879307375378,-3.81059357236249,0.00013863352526412,0.00123366128823086
"ENSG00000169085","VXN","vexin [Source:HGNC Symbol;Acc:HGNC:28498]",149.372109202831,-1.19045965250349,0.191895524011261,-6.20368639986429,5.51556418030658e-10,4.09074505327225e-08
"ENSG00000169213","RAB3B","RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]",448.428155114633,-1.59620066402495,0.230974160687663,-6.91073260867232,4.82157126507987e-12,7.55418225675886e-10
"ENSG00000169245","CXCL10","C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]",3237.04537160738,-1.52021598891881,0.217312464857948,-6.99553055970599,2.642569729624e-12,4.60231831661122e-10
"ENSG00000169248","CXCL11","C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]",888.828852610713,-1.1283224405578,0.224977216859451,-5.01527424113656,5.295787439164e-07,1.23416523044603e-05
"ENSG00000169347","GP2","glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:4441]",3938.19567993655,1.4858175610613,0.298773402885639,4.97305833354257,6.59048190535298e-07,1.47300781502032e-05
"ENSG00000169436","COL22A1","collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]",325.989596263246,-1.39805327096437,0.197767167235117,-7.06918792694381,1.55842980805444e-12,2.93707553970144e-10
"ENSG00000169469","SPRR1B","small proline rich protein 1B [Source:HGNC Symbol;Acc:HGNC:11260]",5.08013442263159,-1.38218478279193,0.517351650725828,-2.67165433966001,0.0075478353487515,0.0306789073375176
"ENSG00000169474","SPRR1A","small proline rich protein 1A [Source:HGNC Symbol;Acc:HGNC:11259]",6.04789056848237,-1.8593201149581,0.494405048965949,-3.76072234465824,0.00016942340445572,0.00145099641215845
"ENSG00000169509","CRCT1","cysteine rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:29875]",1.00675484402469,1.94441187215779,0.698478568028493,2.78378172382016,0.00537291788836072,0.0235356245969828
"ENSG00000169548","ZNF280A","zinc finger protein 280A [Source:HGNC Symbol;Acc:HGNC:18597]",1.59921369901304,-1.95341219723216,0.504251268753474,-3.87388652895422,0.00010711330080674,0.00100232767835755
"ENSG00000169551","CT55","cancer/testis antigen 55 [Source:HGNC Symbol;Acc:HGNC:26047]",1.74268510008158,-1.14036961371671,0.293657376815257,-3.88333378879881,0.00010303397184664,0.00097373093742282
"ENSG00000170099","SERPINA6","serpin family A member 6 [Source:HGNC Symbol;Acc:HGNC:1540]",482.082427208549,-1.14990154337388,0.394438885729107,-2.91528443309621,0.00355364508147166,0.016983000755148
"ENSG00000170298","LGALS9B","galectin 9B [Source:HGNC Symbol;Acc:HGNC:24842]",34.6198856803211,1.04469448774373,0.300788611911571,3.47318497566941,0.00051432075098104,0.00357978254010216
"ENSG00000170419","VSTM2A","V-set and transmembrane domain containing 2A [Source:HGNC Symbol;Acc:HGNC:28499]",1355.38269945801,1.65326320807399,0.470285378690955,3.51544675421521,0.00043901478354314,0.00314484846411771
"ENSG00000170423","KRT78","keratin 78 [Source:HGNC Symbol;Acc:HGNC:28926]",3.35874371681125,-1.29440459123264,0.451422245401271,-2.867392124378,0.00413869871237329,0.0191824776247008
"ENSG00000170442","KRT86","keratin 86 [Source:HGNC Symbol;Acc:HGNC:6463]",221.933747095616,-1.13192117548552,0.204023178954792,-5.54800283616957,2.88951190860831e-08,1.10191240057309e-06
"ENSG00000170454","KRT75","keratin 75 [Source:HGNC Symbol;Acc:HGNC:24431]",34.4327392520756,-1.71157005673826,0.319642691792769,-5.3546353496732,8.57291285637922e-08,2.74361342373311e-06
"ENSG00000170465","KRT6C","keratin 6C [Source:HGNC Symbol;Acc:HGNC:20406]",20.6156106527907,-1.84757772512353,0.320823920871899,-5.75885276915261,8.4687526908528e-09,3.96618223259963e-07
"ENSG00000170477","KRT4","keratin 4 [Source:HGNC Symbol;Acc:HGNC:6441]",72.0297581671269,1.23317293144363,0.404136294636071,3.05137882395372,0.00227792974294905,0.0119605107849163
"ENSG00000170498","KISS1","KiSS-1 metastasis suppressor [Source:HGNC Symbol;Acc:HGNC:6341]",16.4620025908123,1.05368856860227,0.201636028597718,5.22569590330743,1.73501310666836e-07,4.89416712345236e-06
"ENSG00000170523","KRT83","keratin 83 [Source:HGNC Symbol;Acc:HGNC:6460]",21.4356250528385,-1.80072326248238,0.300016238778731,-6.00208598645374,1.94798485929027e-09,1.19301075872264e-07
"ENSG00000170558","CDH2","cadherin 2 [Source:HGNC Symbol;Acc:HGNC:1759]",369.68915016223,-1.39000267557856,0.173422928654784,-8.01510322977823,1.10044550789439e-15,4.56708299510381e-13
"ENSG00000170893","TRH","thyrotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:12298]",86.2308557546872,1.04910009555688,0.289792485332235,3.62017701857978,0.00029440153418067,0.00227024958518613
"ENSG00000171060","C8orf74","chromosome 8 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:32296]",0.715583205285661,-1.40848351255968,0.517644262589164,-2.72094875641952,0.006509485141059,0.0273356334039821
"ENSG00000171102","OBP2B","odorant binding protein 2B [Source:HGNC Symbol;Acc:HGNC:23381]",644.617722428786,1.03884523498731,0.345564884514748,3.00622337957192,0.00264514601735312,0.0134803966595663
"ENSG00000171195","MUC7","mucin 7, secreted [Source:HGNC Symbol;Acc:HGNC:7518]",63.2756267311809,1.66034804251126,0.457575787180449,3.62857495747799,0.00028499000690628,0.00221210309379785
"ENSG00000171199","OPRPN","opiorphin prepropeptide [Source:HGNC Symbol;Acc:HGNC:17279]",242.938933364637,2.14709396032258,0.417109570904324,5.14755380862521,2.63905315211163e-07,6.93297923031509e-06
"ENSG00000171208","NETO2","neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]",937.864582834827,-1.30029241277861,0.158579882854871,-8.19960507833528,2.4117802618177e-16,1.1761046446754e-13
"ENSG00000171209","CSN3","casein kappa [Source:HGNC Symbol;Acc:HGNC:2446]",39.2749913309468,1.49178078975683,0.593344100965958,2.51419165932252,0.0119305577579214,0.043863435986432
"ENSG00000171234","UGT2B7","UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554]",18.5550551178365,-1.47427247596105,0.328231815152951,-4.49155873349468,7.07037964927209e-06,0.0001063337127515
"ENSG00000171360","KRT38","keratin 38 [Source:HGNC Symbol;Acc:HGNC:6456]",1.5627780680554,-2.45181451963182,0.517260304943473,-4.74000130340517,2.13716844105119e-06,3.90516230549362e-05
"ENSG00000171403","KRT9","keratin 9 [Source:HGNC Symbol;Acc:HGNC:6447]",8.4668593868927,-1.21324495661037,0.294526595593761,-4.11930526737149,3.80016423403503e-05,0.00043085812769632
"ENSG00000171431","KRT20","keratin 20 [Source:HGNC Symbol;Acc:HGNC:20412]",10.9064735923378,-3.26604610804353,0.448051505903176,-7.28944343454417,3.11238072715118e-13,6.93829696729267e-11
"ENSG00000171446","KRT27","keratin 27 [Source:HGNC Symbol;Acc:HGNC:30841]",1.59888948829292,1.52514096419203,0.261559938491678,5.83094250972444,5.51151726907066e-09,2.79240664546733e-07
"ENSG00000171450","CDK5R2","cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]",4.13238095070488,-1.58895885638365,0.355319630331193,-4.47191407607449,7.7522577405687e-06,0.00011516796609865
"ENSG00000171560","FGA","fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]",22.1508900362519,-1.77138259716459,0.5589939243251,-3.16887629736453,0.00153029511442791,0.00865215550783504
"ENSG00000171564","FGB","fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]",108.293475763723,-1.81668833401971,0.444259089919214,-4.08925416551424,4.32762451383927e-05,0.00047976495462886
"ENSG00000171819","ANGPTL7","angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]",44.1694110133134,1.04282950518465,0.295437497257587,3.52978046072272,0.00041590462838184,0.00301641036669131
"ENSG00000171855","IFNB1","interferon beta 1 [Source:HGNC Symbol;Acc:HGNC:5434]",1.93255690321016,-1.10864217918994,0.304932766459696,-3.63569383527197,0.00027723344149367,0.00216092527863159
"ENSG00000172073","TEX37","testis expressed 37 [Source:HGNC Symbol;Acc:HGNC:26341]",0.468077370529746,-1.41321539143716,0.553193508780418,-2.55464926649766,0.0106294843693906,0.0401236036979841
"ENSG00000172232","AZU1","azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]",81.5542425732922,1.55117426004893,0.238446773618439,6.50532710721893,7.7524500418301e-11,7.6761061175603e-09
"ENSG00000172247","C1QTNF4","C1q and TNF related 4 [Source:HGNC Symbol;Acc:HGNC:14346]",29.519255899932,1.06589471809819,0.159157064315624,6.69712477219623,2.12560126802867e-11,2.59949707424246e-09
"ENSG00000173237","C11orf86","chromosome 11 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:34442]",5.85052862204249,-3.31816782461713,0.48979085201996,-6.77466271763259,1.24696819970321e-11,1.6717087081382e-09
"ENSG00000173250","GPR151","G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624]",0.694612761408907,-1.52133949023146,0.486470720662394,-3.12729918906519,0.00176420293226143,0.00972243039883923
"ENSG00000173262","SLC2A14","solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]",32.1238132663877,-1.35867803545851,0.265603830303022,-5.11543088030176,3.13025560848935e-07,7.97632474189331e-06
"ENSG00000173894","CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]",823.868546623624,-1.05893832555143,0.177414992029158,-5.96870824410035,2.39139288815196e-09,1.40501535169554e-07
"ENSG00000174015","CBY2","chibby family member 2 [Source:HGNC Symbol;Acc:HGNC:30720]",8.99464661164185,-2.15361825601561,0.369331400155392,-5.83112688254911,5.50543001939264e-09,2.79240664546733e-07
"ENSG00000174016","TENT5D","terminal nucleotidyltransferase 5D [Source:HGNC Symbol;Acc:HGNC:28399]",3.38879052556394,-1.05295899381669,0.308586857978345,-3.41219649052773,0.00064441644219419,0.00429376161278902
"ENSG00000174156","GSTA3","glutathione S-transferase alpha 3 [Source:HGNC Symbol;Acc:HGNC:4628]",6.18424427108552,1.0273817780125,0.336575919915055,3.05245181613642,0.00226980168562906,0.0119258590383516
"ENSG00000174171","","novel transcript, antisense to SPTBN5",111.264967184604,1.03994412262392,0.218184813820084,4.76634512006627,1.87597813460667e-06,3.51685050395364e-05
"ENSG00000174343","CHRNA9","cholinergic receptor nicotinic alpha 9 subunit [Source:HGNC Symbol;Acc:HGNC:14079]",62.3024041214644,-3.11206508533929,0.311217334558318,-9.99965213941557,1.52933322168204e-23,3.1401235602242e-20
"ENSG00000174502","SLC26A9","solute carrier family 26 member 9 [Source:HGNC Symbol;Acc:HGNC:14469]",15.5974152951523,-1.63171456530011,0.249730024699755,-6.5339142430386,6.40726419073043e-11,6.52637573391058e-09
"ENSG00000174607","UGT8","UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]",235.361669246053,-1.19584622225793,0.23944124932065,-4.99432000814738,5.90434272012313e-07,1.34780701110265e-05
"ENSG00000174680","GRIK1-AS1","GRIK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:16458]",73.6651959255594,1.11864463772122,0.260100207468356,4.30082178176393,1.7016587675803e-05,0.00022091551361345
"ENSG00000174963","ZIC4","Zic family member 4 [Source:HGNC Symbol;Acc:HGNC:20393]",46.4823303284952,-1.44596664397214,0.287556487101874,-5.0284612200728,4.94431478115897e-07,1.16407729778258e-05
"ENSG00000175084","DES","desmin [Source:HGNC Symbol;Acc:HGNC:2770]",230.83453510751,2.07436507218404,0.234017057969166,8.86416182728593,7.70817311113411e-19,6.83434657753554e-16
"ENSG00000175093","SPSB4","splA/ryanodine receptor domain and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:30630]",52.3869947141719,-1.07260577307621,0.174616225026053,-6.14264666938125,8.11576794186139e-10,5.65379176692672e-08
"ENSG00000175121","WFDC5","WAP four-disulfide core domain 5 [Source:HGNC Symbol;Acc:HGNC:20477]",3.87420521474384,1.02594113525355,0.384405010364374,2.66890677174336,0.00760985695783852,0.0308686851005789
"ENSG00000175329","ISX","intestine specific homeobox [Source:HGNC Symbol;Acc:HGNC:28084]",2.65533614076238,-1.26472111262508,0.483099699024572,-2.61792982934719,0.00884649947878987,0.0348500088525245
"ENSG00000175697","GPR156","G protein-coupled receptor 156 [Source:HGNC Symbol;Acc:HGNC:20844]",66.1083532475893,-1.05136220444011,0.185341187302655,-5.67257726003061,1.40665046472328e-08,6.08384123390075e-07
"ENSG00000175868","CALCB","calcitonin related polypeptide beta [Source:HGNC Symbol;Acc:HGNC:1438]",4.839402026905,-1.78875860728928,0.318599679265984,-5.61443944768045,1.97200468647054e-08,7.975787539554e-07
"ENSG00000176076","KCNE5","potassium voltage-gated channel subfamily E regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:6241]",13.0943774616785,-1.52988534409773,0.208310989412963,-7.3442373271284,2.06935657134007e-13,4.92254503421457e-11
"ENSG00000176194","CIDEA","cell death inducing DFFA like effector a [Source:HGNC Symbol;Acc:HGNC:1976]",246.710427602509,1.1426323963851,0.261788885682372,4.36470934740698,1.27291893969485e-05,0.00017387644844319
"ENSG00000176289","IDSP1","iduronate 2-sulfatase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5390]",10.5225515857836,1.12173126528103,0.206437445460715,5.43375870001499,5.51791878235952e-08,1.88333374923368e-06
"ENSG00000176349","","novel transcript, antisense to MAD1L1",1.47900419475549,1.11568231359754,0.331318459328522,3.3674016107001,0.00075880097039917,0.00489790177146988
"ENSG00000176381","PRR18","proline rich 18 [Source:HGNC Symbol;Acc:HGNC:28574]",9.32660489395011,-1.01008618233262,0.254766106717582,-3.9647588737239,7.34701757460278e-05,0.00073833552194849
"ENSG00000176406","RIMS2","regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]",129.411144278081,-1.35014827220789,0.276910854328587,-4.87575062913852,1.08395473067205e-06,2.22516347678021e-05
"ENSG00000176597","B3GNT5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:15684]",452.871290229427,-1.0213826283564,0.150984216947294,-6.76483045054271,1.33465403468758e-11,1.77704857342088e-09
"ENSG00000176654","NANOGP1","Nanog homeobox pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23099]",5.14336116203117,-1.71064866877008,0.376729118714963,-4.54079226635086,5.60432302363055e-06,8.7770313046116e-05
"ENSG00000176769","TCERG1L","transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]",15.6605709681445,-1.80695247280179,0.260140125360375,-6.94607366048818,3.75592711832118e-12,6.18254129704414e-10
"ENSG00000176887","SOX11","SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]",528.226214177971,-1.79161172921527,0.241522089108901,-7.4180036112864,1.18898859802819e-13,2.99256923782425e-11
"ENSG00000177108","ZDHHC22","zinc finger DHHC-type palmitoyltransferase 22 [Source:HGNC Symbol;Acc:HGNC:20106]",6.61776233453445,-1.55705793411037,0.306156466864554,-5.08582408876318,3.66033202912008e-07,9.06071529949444e-06
"ENSG00000177133","PRDM16-DT","PRDM16 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48664]",27.1297333442086,1.17050770995562,0.150792271147647,7.76238530693349,8.33467349710865e-15,2.66518264319019e-12
"ENSG00000177459","ERICH5","glutamate rich 5 [Source:HGNC Symbol;Acc:HGNC:26823]",24.2455038310152,-1.21739693585419,0.261823502054117,-4.64968548011615,3.32441598987781e-06,5.67828881773701e-05
"ENSG00000177553","C1orf167-AS1","C1orf167 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41091]",0.692779103175176,1.05538313939888,0.411165880539171,2.5668062194629,0.0102639953896608,0.0390655663069596
"ENSG00000177614","PGBD5","piggyBac transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:19405]",381.171069331005,-1.66910200477892,0.190369235598727,-8.7677087084447,1.82338828334679e-18,1.39478477862598e-15
"ENSG00000177938","CAPZA3","capping actin protein of muscle Z-line subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:24205]",4.30066027970929,1.24645682341671,0.314408983356508,3.96444405026226,7.35671983181182e-05,0.00073892985087189
"ENSG00000178403","NEUROG2","neurogenin 2 [Source:HGNC Symbol;Acc:HGNC:13805]",17.1882117855459,1.29453249257877,0.354103885335323,3.65579861218664,0.00025638257296166,0.00202929410665574
"ENSG00000178445","GLDC","glycine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4313]",468.259524280766,-2.14908687465095,0.298382184807942,-7.20246376650886,5.91341595855539e-13,1.24029130846862e-10
"ENSG00000178597","PSAPL1","prosaposin like 1 [Source:HGNC Symbol;Acc:HGNC:33131]",3.97827858697601,-2.92480514833865,0.580874830296254,-5.03517280452135,4.77417951990207e-07,1.13015953537876e-05
"ENSG00000178776","C5orf46","chromosome 5 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:33768]",169.213503244386,-1.34997519200087,0.193173565032127,-6.98840543620114,2.78027970911794e-12,4.79930407133226e-10
"ENSG00000178828","RNF186","ring finger protein 186 [Source:HGNC Symbol;Acc:HGNC:25978]",12.1086576381687,1.15431199288318,0.278824930378941,4.13991672593407,3.47431919369356e-05,0.00040065072534547
"ENSG00000179008","C14orf39","chromosome 14 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:19849]",18.5522330323448,1.04720101211604,0.2462216763124,4.25308213232768,2.10848198684862e-05,0.00026397977943176
"ENSG00000179046","TRIML2","tripartite motif family like 2 [Source:HGNC Symbol;Acc:HGNC:26378]",4.31986316618687,-1.38221848356582,0.281463890005887,-4.91081994047943,9.06963427209646e-07,1.9177483589324e-05
"ENSG00000179059","ZFP42","ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]",5.86835855931688,-2.39843863829226,0.386476367541382,-6.2059128053553,5.43803249731712e-10,4.04863595010182e-08
"ENSG00000179066","","novel transcript",47.6822289750961,-1.73555044377771,0.260013643560629,-6.67484375054737,2.47495709787127e-11,2.9617492730722e-09
"ENSG00000179136","LINC00670","long intergenic non-protein coding RNA 670 [Source:HGNC Symbol;Acc:HGNC:44338]",1.04049028082392,1.31438208307941,0.287993070921212,4.56393648248224,5.02032734608911e-06,8.01690587088123e-05
"ENSG00000179256","SMCO3","single-pass membrane protein with coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:34401]",65.5306521488702,-1.28476639337308,0.207123797343298,-6.20289126528342,5.54351427255146e-10,4.09687412401846e-08
"ENSG00000179388","EGR3","early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]",2972.5756694874,1.46154589439728,0.188562413775987,7.75099270914939,9.11769223958693e-15,2.86854362621585e-12
"ENSG00000179455","MKRN3","makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]",58.3594206469641,-1.32430138706952,0.343924672282612,-3.85055651366966,0.00011784973168341,0.00108238676599045
"ENSG00000179593","ALOX15B","arachidonate 15-lipoxygenase type B [Source:HGNC Symbol;Acc:HGNC:434]",1669.35144004735,1.17698172904971,0.243269325229723,4.83818388503468,1.3103088876049e-06,2.60412893365821e-05
"ENSG00000179750","APOBEC3B","apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]",491.919641837561,-1.29236093493394,0.168789323118843,-7.65665097207599,1.90844376848279e-14,5.46511959686033e-12
"ENSG00000179796","LRRC3B","leucine rich repeat containing 3B [Source:HGNC Symbol;Acc:HGNC:28105]",7.505384255772,1.09357303123637,0.22117096723913,4.9444691809572,7.63516186159734e-07,1.66496889069109e-05
"ENSG00000179869","ABCA13","ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638]",27.0528616641739,-1.1924641955364,0.279330728947773,-4.26900470287806,1.96347129598576e-05,0.00024853647695975
"ENSG00000179915","NRXN1","neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]",56.2728336846254,1.23087941397024,0.207356284725157,5.93606032053346,2.91952423288029e-09,1.6411596451459e-07
"ENSG00000180019","","ribosomal protein S27a (RPS27A) pseudogene",1.55322471655473,1.10047009887161,0.250231722016148,4.3978041233341,1.09351598021895e-05,0.00015268520193379
"ENSG00000180139","ACTA2-AS1","ACTA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45169]",218.05505512075,1.10302969068331,0.158640354970376,6.95302081799609,3.57545901649719e-12,5.96093192955506e-10
"ENSG00000180264","ADGRD2","adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651]",30.9503594154207,1.76707726416871,0.337526906976059,5.23536710006366,1.64657267954415e-07,4.67511596611182e-06
"ENSG00000180422","LINC00304","long intergenic non-protein coding RNA 304 [Source:HGNC Symbol;Acc:HGNC:26713]",4.87752881095367,1.26496124515931,0.212760071010606,5.94548234145052,2.75643965906619e-09,1.56527254700859e-07
"ENSG00000180438","TPRXL","tetrapeptide repeat homeobox like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32178]",52.3732974856041,-1.19548497158641,0.232557713017781,-5.14059480579344,2.73870091813375e-07,7.13708752292812e-06
"ENSG00000180537","RNF182","ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522]",39.4791567662742,-1.16867501272762,0.186911514806454,-6.25255760158906,4.03784741619384e-10,3.1568036753618e-08
"ENSG00000180613","GSX2","GS homeobox 2 [Source:HGNC Symbol;Acc:HGNC:24959]",0.730837272348879,1.07184450205019,0.36251870703332,2.95665983921673,0.00310990996231447,0.0153186625567945
"ENSG00000180772","AGTR2","angiotensin II receptor type 2 [Source:HGNC Symbol;Acc:HGNC:338]",2.75242708942606,2.20750496173467,0.469250517748786,4.70432078013489,2.54712500407827e-06,4.51264489823349e-05
"ENSG00000180861","LINC01559","long intergenic non-protein coding RNA 1559 [Source:HGNC Symbol;Acc:HGNC:26598]",1.79888208343445,-1.29182929859097,0.311324304803871,-4.14946497481075,3.33253271993439e-05,0.00038681572886069
"ENSG00000180914","OXTR","oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]",1055.53055746717,1.39210331779088,0.208846170177628,6.66568755657272,2.63429151311607e-11,3.09545122017121e-09
"ENSG00000181072","CHRM2","cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]",1.20421464325066,1.23128169919448,0.408388557994795,3.01497599550813,0.00256999594747265,0.013174859645572
